ppm HF Concentration mole,X (m),Y (m),Z (m)
14,181.06,113.5,35.37
14,181.04,113.5,35.35
14,181.04,113.43,35.35
14,181.09,113.44,35.39
14,181.04,113.54,35.35
14,181.11,113.55,35.35
14,181.17,113.49,35.37
14,181.06,113.28,35.44
14,181.04,113.27,35.43
14,181.04,113.34,35.36
14,181.08,113.35,35.42
14,181.05,113.33,35.25
15,177.55,108.52,34.59
15,177.68,110.43,34.59
10,182.72,113.88,36.88
10,182.67,113.88,36.84
10,182.71,113.88,36.91
10,182.7,113.86,36.92
10,182.62,113.88,36.84
10,182.73,113.86,36.92
10,183.19,114.49,36.88
10,183.18,114.48,36.91
10,183.19,114.46,36.88
10,183.2,114.47,36.88
10,183.17,114.46,36.9
10,183.16,114.46,36.89
10,183.14,114.61,36.89
10,182.65,113.91,36.86
14,181.12,113.48,35.31
14,181.12,113.65,35.32
14,181.04,113.65,35.29
14,181.07,113.6,35.33
14,181.08,113.71,35.3
14,181.2,113.7,35.31
14,181.1,113.47,35.3
14,181.11,113.4,35.31
14,181.05,113.49,35.27
14,181.05,113.42,35.26
14,181.05,113.54,35.27
14,181.04,113.6,35.28
14,181.04,113.69,35.28
13,178.52,112.78,36.41
14,181.14,113.42,35.33
14,181.15,113.39,35.41
14,181.08,113.25,35.47
14,181.04,113.23,35.44
14,181.13,113.3,35.44
14,181.13,113.25,35.46
14,181.1,113.52,35.29
14,181.15,113.52,35.3
14,181.24,113.59,35.36
14,181.2,113.46,35.32
14,181.22,113.43,35.4
14,181.05,113.36,35.08
14,181.27,113.4,35.42
14,181.05,113.25,35.35
14,181.12,113.23,35.39
14,181.11,113.23,35.38
14,181.11,113.31,35.32
14,181.13,113.31,35.36
14,181.05,113.24,35.24
14,181.12,113.31,35.23
14,181.05,113.29,35.13
15,179.04,107.87,34.67
15,179.04,107.87,34.96
15,178.57,107.87,34.99
15,178.57,107.87,34.67
15,178.84,107.87,34.97
15,178.84,107.87,34.67
15,177.54,108.61,34.78
14,177.68,110.44,34.79
15,179.05,107.93,34.59
15,177.97,108.1,34.59
15,178.59,107.97,34.59
15,178.84,108.1,34.59
15,178.42,111.26,34.59
15,178.66,111.46,34.59
15,178.01,109.03,34.59
15,178.09,109.95,34.59
15,178.16,110.84,34.59
10,182.72,113.88,36.85
10,182.73,113.88,36.85
10,182.74,113.88,36.85
10,182.73,113.87,36.84
10,182.71,113.88,36.89
10,182.72,113.86,36.88
10,182.75,113.86,36.89
10,182.76,113.86,36.89
10,182.7,113.89,36.85
10,182.7,113.86,36.83
10,182.67,113.85,36.81
10,182.67,113.83,36.8
10,182.69,113.89,36.88
10,182.68,113.89,36.85
10,182.64,113.86,36.83
10,182.67,113.86,36.85
