ppm HF Concentration mole,X (m),Y (m),Z (m)
3,6.55,92.58,41.46
3,6.55,92.59,41.54
3,6.55,92.58,41.54
3,6.55,92.59,41.53
3,6.55,92.58,41.53
3,6.55,92.58,41.54
3,6.55,92.58,41.53
3,6.55,92.59,41.51
3,6.55,92.58,41.51
3,6.55,92.58,41.51
3,6.55,92.59,41.52
3,6.55,92.58,41.52
3,6.55,92.58,41.52
3,6.55,92.58,41.26
3,6.55,92.59,41.25
3,6.55,92.59,41.24
3,6.56,92.58,41.26
3,6.56,92.58,41.25
3,6.55,92.59,41.23
3,6.56,92.59,41.24
3,6.55,92.59,41.24
3,6.55,92.58,41.26
3,6.55,92.58,41.25
2,6.55,92.59,41.88
2,6.55,92.58,42.2
2,6.55,92.58,42.2
2,6.55,92.58,42.19
2,6.55,92.58,42.19
2,6.55,92.58,42.18
2,6.55,92.58,42.18
2,6.55,92.58,42.17
2,6.55,92.58,42.17
2,6.55,92.59,42.12
2,6.55,92.59,42.12
2,6.55,92.59,42.12
2,6.55,92.59,42.11
2,6.55,92.59,42.11
2,6.55,92.59,42.11
2,6.55,92.59,42.11
2,6.55,92.59,42.1
2,6.55,92.59,42.1
2,6.55,92.59,42.1
2,6.55,92.59,42.16
2,6.55,92.58,42.16
2,6.55,92.58,42.16
2,6.56,92.59,42.16
2,6.55,92.59,42.15
2,6.55,92.58,42.15
2,6.55,92.58,42.15
2,6.56,92.59,42.15
2,6.55,92.59,42.13
2,6.55,92.58,42.13
2,6.55,92.58,42.13
2,6.56,92.59,42.13
2,6.55,92.59,42.14
2,6.55,92.58,42.14
2,6.55,92.58,42.14
2,6.56,92.59,42.14
2,6.55,92.59,42.08
2,6.55,92.59,42.09
2,6.55,92.59,42.09
2,6.55,92.59,42.09
2,6.55,92.59,42.07
2,6.55,92.59,42.06
2,6.55,92.59,42.06
2,6.55,92.59,42.06
2,6.55,92.59,42.2
2,6.56,92.59,42.2
2,6.55,92.59,42.19
2,6.56,92.59,42.19
2,6.55,92.59,42.18
2,6.56,92.59,42.18
2,6.55,92.59,42.17
2,6.56,92.59,42.17
2,6.55,92.59,42.11
2,6.55,92.59,42.11
2,6.55,92.59,42.08
2,6.55,92.59,42.08
2,6.55,92.59,42.07
2,6.55,92.59,42.07
2,6.55,92.59,42.24
2,6.55,92.58,42.24
2,6.55,92.58,42.24
2,6.56,92.59,42.24
2,6.55,92.59,42.23
2,6.55,92.58,42.23
2,6.55,92.58,42.23
2,6.56,92.59,42.23
2,6.55,92.59,42.22
2,6.55,92.58,42.22
2,6.55,92.58,42.22
2,6.56,92.59,42.22
2,6.55,92.58,42.21
2,6.55,92.58,42.21
2,6.55,92.59,42.21
2,6.56,92.59,42.21
2,6.55,92.59,42.28
2,6.55,92.58,42.28
2,6.55,92.58,42.28
2,6.56,92.59,42.28
2,6.55,92.59,42.27
2,6.55,92.58,42.27
2,6.55,92.58,42.27
2,6.56,92.59,42.27
2,6.55,92.59,42.26
2,6.55,92.58,42.26
2,6.55,92.58,42.26
2,6.56,92.59,42.26
2,6.55,92.59,42.25
2,6.55,92.58,42.25
2,6.55,92.58,42.25
2,6.56,92.59,42.25
2,6.55,92.59,42.36
2,6.55,92.58,42.36
2,6.55,92.58,42.36
2,6.56,92.59,42.36
2,6.55,92.59,42.35
2,6.55,92.58,42.35
2,6.55,92.58,42.35
2,6.56,92.59,42.35
2,6.55,92.59,42.34
2,6.55,92.58,42.34
2,6.55,92.58,42.34
2,6.56,92.59,42.34
2,6.55,92.59,42.33
2,6.55,92.58,42.33
2,6.55,92.58,42.33
2,6.56,92.59,42.33
2,6.55,92.59,42.32
2,6.55,92.58,42.32
2,6.55,92.58,42.32
2,6.56,92.59,42.32
2,6.55,92.58,42.31
2,6.55,92.58,42.31
2,6.55,92.59,42.3
2,6.55,92.58,42.3
2,6.55,92.58,42.3
2,6.56,92.59,42.3
2,6.55,92.59,42.29
2,6.55,92.58,42.29
2,6.55,92.58,42.29
2,6.56,92.59,42.29
2,6.55,92.59,42.31
2,6.56,92.59,42.31
2,6.55,92.58,42.4
2,6.55,92.58,42.4
2,6.55,92.58,42.38
2,6.55,92.58,42.38
2,6.55,92.58,42.39
2,6.55,92.59,42.37
2,6.55,92.58,42.37
2,6.55,92.58,42.37
2,6.56,92.59,42.37
2,6.55,92.58,42.44
2,6.55,92.58,42.44
2,6.55,92.59,42.43
2,6.55,92.58,42.43
2,6.55,92.58,42.43
2,6.56,92.59,42.43
2,6.55,92.58,42.41
2,6.55,92.58,42.42
2,6.56,92.58,42.42
2,6.55,92.59,42.48
2,6.55,92.58,42.48
2,6.55,92.58,42.48
2,6.56,92.59,42.48
2,6.55,92.59,42.47
2,6.55,92.58,42.47
2,6.55,92.58,42.47
2,6.56,92.59,42.47
2,6.55,92.59,42.46
2,6.55,92.58,42.46
2,6.55,92.58,42.46
2,6.56,92.59,42.46
2,6.55,92.59,42.45
2,6.55,92.58,42.45
2,6.55,92.58,42.45
2,6.56,92.59,42.45
2,6.55,92.59,42.52
2,6.55,92.58,42.52
2,6.55,92.58,42.52
2,6.56,92.59,42.52
2,6.55,92.59,42.51
2,6.55,92.58,42.51
2,6.55,92.58,42.51
2,6.56,92.59,42.51
2,6.55,92.59,42.5
2,6.55,92.58,42.5
2,6.55,92.58,42.5
2,6.56,92.59,42.5
2,6.55,92.58,42.49
2,6.55,92.58,42.49
2,6.55,92.59,42.49
2,6.56,92.59,42.49
2,6.55,92.59,42.4
2,6.56,92.59,42.4
2,6.55,92.59,42.39
2,6.56,92.59,42.39
2,6.56,92.58,42.39
2,6.55,92.59,42.38
2,6.56,92.59,42.38
2,6.55,92.59,42.44
2,6.56,92.59,42.44
2,6.55,92.59,42.41
2,6.56,92.59,42.41
2,6.56,92.58,42.41
2,6.57,92.58,42.42
2,6.56,92.59,42.42
2,6.57,92.59,42.42
2,6.55,92.59,42.83
2,6.55,92.59,42.83
2,6.55,92.59,42.83
2,6.55,92.59,42.82
2,6.55,92.59,42.82
2,6.55,92.59,42.82
2,6.55,92.59,42.81
2,6.55,92.59,42.81
2,6.55,92.59,42.81
2,6.55,92.58,42.8
2,6.55,92.58,42.8
2,6.55,92.58,42.67
2,6.55,92.58,42.67
2,6.55,92.58,42.66
2,6.55,92.58,42.66
2,6.55,92.58,42.65
2,6.55,92.58,42.65
2,6.55,92.58,42.64
2,6.55,92.58,42.64
2,6.55,92.58,42.63
2,6.55,92.58,42.63
2,6.55,92.58,42.62
2,6.55,92.58,42.62
2,6.55,92.58,42.61
2,6.55,92.58,42.61
2,6.55,92.58,42.6
2,6.55,92.58,42.6
2,6.55,92.58,42.59
2,6.55,92.58,42.58
2,6.55,92.58,42.57
2,6.55,92.58,42.57
2,6.55,92.58,42.56
2,6.55,92.58,42.56
2,6.55,92.58,42.55
2,6.55,92.58,42.55
2,6.55,92.58,42.54
2,6.55,92.58,42.54
2,6.55,92.58,42.53
2,6.56,92.58,42.53
2,6.55,92.58,42.53
2,6.55,92.59,42.65
2,6.56,92.59,42.65
2,6.55,92.59,42.64
2,6.56,92.59,42.64
2,6.55,92.59,42.67
2,6.56,92.59,42.67
2,6.55,92.59,42.66
2,6.56,92.59,42.66
2,6.55,92.59,42.63
2,6.56,92.59,42.63
2,6.55,92.59,42.62
2,6.56,92.59,42.62
2,6.55,92.59,42.6
2,6.56,92.59,42.6
2,6.55,92.59,42.61
2,6.56,92.59,42.61
2,6.55,92.59,42.58
2,6.56,92.59,42.58
2,6.56,92.58,42.58
2,6.55,92.59,42.59
2,6.56,92.59,42.59
2,6.56,92.58,42.59
2,6.55,92.59,42.57
2,6.56,92.59,42.57
2,6.55,92.59,42.56
2,6.56,92.59,42.56
2,6.56,92.59,42.53
2,6.55,92.59,42.53
2,6.57,92.59,42.53
2,6.56,92.59,42.53
2,6.56,92.58,42.53
2,6.57,92.58,42.53
2,6.55,92.59,42.55
2,6.56,92.59,42.55
2,6.55,92.59,42.54
2,6.56,92.59,42.54
2,6.55,92.58,42.78
2,6.55,92.58,42.78
2,6.55,92.58,42.79
2,6.55,92.58,42.77
2,6.55,92.58,42.77
2,6.55,92.58,42.76
2,6.55,92.58,42.76
2,6.55,92.58,42.75
2,6.55,92.58,42.75
2,6.55,92.58,42.74
2,6.55,92.58,42.74
2,6.55,92.58,42.73
2,6.55,92.58,42.73
2,6.55,92.58,42.72
2,6.55,92.58,42.72
2,6.55,92.58,42.71
2,6.55,92.58,42.71
2,6.55,92.58,42.7
2,6.55,92.58,42.7
2,6.55,92.58,42.69
2,6.55,92.58,42.69
2,6.55,92.58,42.68
2,6.55,92.58,42.68
2,6.55,92.59,42.8
2,6.56,92.59,42.8
2,6.55,92.59,42.78
2,6.56,92.59,42.78
2,6.55,92.59,42.79
2,6.56,92.59,42.79
2,6.56,92.58,42.79
2,6.55,92.59,42.77
2,6.56,92.59,42.77
2,6.55,92.59,42.76
2,6.56,92.59,42.76
2,6.55,92.59,42.75
2,6.56,92.59,42.75
2,6.55,92.59,42.74
2,6.56,92.59,42.74
2,6.55,92.59,42.72
2,6.56,92.59,42.72
2,6.55,92.59,42.73
2,6.56,92.59,42.73
2,6.55,92.59,42.69
2,6.56,92.59,42.69
2,6.55,92.59,42.68
2,6.56,92.59,42.68
2,6.55,92.59,42.71
2,6.56,92.59,42.71
2,6.55,92.59,42.7
2,6.56,92.59,42.7
3,6.55,92.59,41.35
3,6.55,92.58,41.35
3,6.55,92.58,41.35
3,6.55,92.58,41.34
3,6.55,92.59,41.34
3,6.55,92.59,41.34
3,6.55,92.58,41.33
3,6.55,92.59,41.33
3,6.55,92.59,41.33
2,6.55,92.58,41.84
2,6.55,92.59,41.86
2,6.55,92.58,41.85
2,6.55,92.58,41.87
2,6.55,92.59,41.85
2,6.55,92.58,41.85
2,6.55,92.59,41.85
2,6.55,92.59,41.83
2,6.55,92.59,41.84
2,6.55,92.58,41.84
2,6.55,92.59,41.84
2,6.55,92.58,41.83
2,6.55,92.59,41.87
2,6.55,92.58,41.87
2,6.55,92.59,41.87
2,6.55,92.59,41.86
2,6.55,92.59,41.86
2,6.55,92.59,41.82
3,6.55,92.59,41.41
3,6.55,92.58,41.41
3,6.55,92.58,41.41
3,6.55,92.59,41.42
3,6.55,92.58,41.42
3,6.55,92.58,41.42
3,6.55,92.59,41.38
3,6.55,92.58,41.38
3,6.55,92.58,41.38
3,6.55,92.59,41.37
3,6.55,92.58,41.37
3,6.55,92.58,41.37
3,6.55,92.58,41.4
3,6.55,92.59,41.4
3,6.55,92.59,41.4
3,6.55,92.58,41.39
3,6.55,92.59,41.39
3,6.55,92.59,41.39
3,6.56,92.58,41.39
3,6.55,92.58,41.36
3,6.55,92.59,41.36
3,6.55,92.59,41.36
3,6.56,92.58,41.36
3,6.56,92.58,41.3
3,6.56,92.59,41.3
3,6.55,92.59,41.3
3,6.57,92.58,41.29
3,6.56,92.59,41.29
3,6.55,92.59,41.29
3,6.57,92.58,41.28
3,6.56,92.59,41.28
3,6.55,92.59,41.28
3,6.57,92.58,41.28
3,6.56,92.59,41.28
3,6.55,92.59,41.28
3,6.56,92.58,41.32
3,6.56,92.59,41.32
3,6.55,92.59,41.32
3,6.56,92.58,41.31
3,6.56,92.59,41.31
3,6.55,92.59,41.31
3,6.56,92.58,41.4
3,6.56,92.58,41.3
3,6.58,92.58,41.29
3,6.56,92.58,41.28
3,6.58,92.58,41.28
3,6.56,92.58,41.34
3,6.56,92.58,41.33
3,6.56,92.58,41.31
3,6.58,92.58,41.32
3,6.58,92.58,41.26
3,6.57,92.58,41.24
3,6.57,92.59,41.24
3,6.56,92.59,41.24
3,6.58,92.58,41.25
3,6.57,92.58,41.25
3,6.57,92.59,41.25
3,6.56,92.59,41.25
3,6.58,92.58,41.26
3,6.57,92.58,41.26
3,6.57,92.59,41.26
3,6.56,92.59,41.26
3,6.58,92.58,41.27
3,6.57,92.58,41.27
3,6.57,92.59,41.27
3,6.56,92.59,41.27
3,6.59,92.58,41.27
3,6.55,92.58,41.49
3,6.55,92.59,41.49
3,6.55,92.59,41.49
3,6.55,92.58,41.5
3,6.55,92.59,41.5
3,6.55,92.59,41.5
3,6.56,92.58,41.5
3,6.56,92.58,41.49
3,6.55,92.58,41.47
3,6.55,92.59,41.47
3,6.55,92.59,41.47
3,6.55,92.58,41.48
3,6.55,92.59,41.48
3,6.55,92.59,41.48
3,6.56,92.58,41.48
3,6.56,92.58,41.47
3,6.55,92.59,41.45
3,6.55,92.58,41.45
3,6.55,92.58,41.45
3,6.55,92.59,41.44
3,6.55,92.58,41.44
3,6.55,92.58,41.44
3,6.55,92.59,41.43
3,6.55,92.58,41.43
3,6.55,92.58,41.43
3,6.55,92.58,41.46
3,6.55,92.59,41.46
3,6.55,92.59,41.46
3,6.56,92.58,41.46
3,6.55,92.58,41.56
3,6.55,92.59,41.56
3,6.55,92.58,41.56
3,6.55,92.58,41.55
3,6.55,92.59,41.55
3,6.55,92.58,41.55
3,6.55,92.58,41.58
3,6.55,92.59,41.58
3,6.55,92.58,41.57
3,6.55,92.59,41.57
3,6.55,92.58,41.57
3,6.55,92.58,41.58
3,6.55,92.58,41.54
3,6.55,92.59,41.54
3,6.55,92.59,41.54
3,6.55,92.58,41.53
3,6.55,92.59,41.53
3,6.55,92.59,41.53
3,6.56,92.58,41.54
3,6.56,92.58,41.53
3,6.55,92.58,41.51
3,6.55,92.59,41.51
3,6.55,92.59,41.51
3,6.56,92.58,41.51
3,6.55,92.58,41.52
3,6.55,92.59,41.52
3,6.55,92.59,41.52
3,6.56,92.58,41.52
3,6.58,92.58,41.25
3,6.58,92.58,41.24
3,6.55,92.58,41.25
3,6.55,92.59,41.24
3,6.55,92.59,41.23
3,6.56,92.58,41.25
3,6.56,92.58,41.24
3,6.55,92.59,41.22
3,6.56,92.59,41.23
3,6.55,92.59,41.23
3,6.55,92.58,41.25
3,6.55,92.58,41.24
2,6.55,92.59,42.05
2,6.55,92.59,42.05
2,6.55,92.59,42.05
2,6.55,92.59,42.04
2,6.55,92.59,42.04
2,6.55,92.59,42.04
2,6.55,92.59,42.03
2,6.55,92.59,42.03
2,6.55,92.59,42.03
2,6.55,92.59,42.02
2,6.55,92.59,42.02
2,6.55,92.59,42.02
2,6.55,92.58,41.88
2,6.55,92.59,41.89
2,6.55,92.59,41.88
2,6.55,92.58,41.88
2,6.55,92.59,41.88
2,6.55,92.58,42.2
2,6.56,92.58,42.2
2,6.55,92.58,42.19
2,6.56,92.58,42.19
2,6.55,92.58,42.18
2,6.56,92.58,42.18
2,6.55,92.58,42.17
2,6.56,92.58,42.17
2,6.55,92.59,42.12
2,6.55,92.58,42.12
2,6.55,92.58,42.12
2,6.56,92.59,42.12
2,6.55,92.59,42.11
2,6.55,92.58,42.11
2,6.55,92.58,42.11
2,6.56,92.59,42.11
2,6.55,92.58,42.11
2,6.55,92.58,42.11
2,6.55,92.59,42.1
2,6.55,92.58,42.1
2,6.55,92.58,42.1
2,6.56,92.59,42.1
2,6.56,92.59,42.16
2,6.57,92.59,42.16
2,6.55,92.58,42.16
2,6.56,92.58,42.16
2,6.57,92.58,42.16
2,6.56,92.59,42.15
2,6.57,92.59,42.15
2,6.55,92.58,42.15
2,6.57,92.58,42.15
2,6.57,92.58,42.15
2,6.56,92.59,42.13
2,6.57,92.59,42.13
2,6.55,92.58,42.13
2,6.56,92.58,42.13
2,6.57,92.58,42.13
2,6.56,92.59,42.14
2,6.57,92.59,42.14
2,6.55,92.58,42.14
2,6.57,92.58,42.14
2,6.57,92.58,42.14
2,6.55,92.58,42.08
2,6.55,92.58,42.08
2,6.55,92.59,42.09
2,6.55,92.58,42.09
2,6.55,92.58,42.09
2,6.56,92.59,42.09
2,6.55,92.58,42.07
2,6.55,92.58,42.07
2,6.55,92.59,42.06
2,6.55,92.58,42.06
2,6.55,92.58,42.06
2,6.56,92.59,42.06
2,6.57,92.58,42.2
2,6.56,92.59,42.2
2,6.57,92.59,42.2
2,6.57,92.58,42.19
2,6.56,92.59,42.19
2,6.57,92.59,42.19
2,6.56,92.59,42.18
2,6.57,92.59,42.18
2,6.57,92.58,42.17
2,6.56,92.59,42.17
2,6.57,92.59,42.17
2,6.55,92.59,42.11
2,6.56,92.59,42.11
2,6.55,92.59,42.08
2,6.56,92.59,42.08
2,6.55,92.59,42.07
2,6.56,92.59,42.07
2,6.56,92.59,42.24
2,6.57,92.59,42.24
2,6.55,92.58,42.24
2,6.56,92.58,42.24
2,6.57,92.58,42.24
2,6.56,92.59,42.23
2,6.57,92.59,42.23
2,6.55,92.58,42.23
2,6.56,92.58,42.23
2,6.57,92.58,42.23
2,6.56,92.59,42.22
2,6.57,92.59,42.22
2,6.55,92.58,42.22
2,6.56,92.58,42.22
2,6.57,92.58,42.22
2,6.55,92.58,42.21
2,6.56,92.58,42.21
2,6.56,92.59,42.21
2,6.57,92.59,42.21
2,6.57,92.58,42.21
2,6.56,92.59,42.28
2,6.57,92.59,42.28
2,6.55,92.58,42.28
2,6.56,92.58,42.28
2,6.57,92.58,42.28
2,6.56,92.59,42.27
2,6.57,92.59,42.27
2,6.55,92.58,42.27
2,6.56,92.58,42.27
2,6.57,92.58,42.27
2,6.56,92.59,42.26
2,6.57,92.59,42.26
2,6.55,92.58,42.26
2,6.56,92.58,42.26
2,6.57,92.58,42.26
2,6.56,92.59,42.25
2,6.57,92.59,42.25
2,6.55,92.58,42.25
2,6.56,92.58,42.25
2,6.57,92.58,42.25
2,6.56,92.59,42.36
2,6.57,92.59,42.36
2,6.55,92.58,42.36
2,6.57,92.58,42.36
2,6.57,92.58,42.36
2,6.56,92.59,42.35
2,6.57,92.59,42.35
2,6.55,92.58,42.35
2,6.56,92.58,42.35
2,6.57,92.58,42.35
2,6.56,92.59,42.34
2,6.57,92.59,42.34
2,6.55,92.58,42.34
2,6.56,92.58,42.34
2,6.57,92.58,42.34
2,6.56,92.59,42.33
2,6.57,92.59,42.33
2,6.55,92.58,42.33
2,6.57,92.58,42.33
2,6.57,92.58,42.33
2,6.56,92.59,42.32
2,6.57,92.59,42.32
2,6.55,92.58,42.32
2,6.57,92.58,42.32
2,6.57,92.58,42.32
2,6.55,92.58,42.31
2,6.56,92.58,42.31
2,6.56,92.59,42.3
2,6.57,92.59,42.3
2,6.55,92.58,42.3
2,6.56,92.58,42.3
2,6.57,92.58,42.3
2,6.56,92.59,42.29
2,6.57,92.59,42.29
2,6.55,92.58,42.29
2,6.56,92.58,42.29
2,6.57,92.58,42.29
2,6.57,92.58,42.31
2,6.56,92.59,42.31
2,6.57,92.59,42.31
2,6.55,92.58,42.4
2,6.56,92.58,42.4
2,6.55,92.58,42.38
2,6.56,92.58,42.38
2,6.56,92.58,42.39
2,6.56,92.59,42.37
2,6.57,92.59,42.37
2,6.55,92.58,42.37
2,6.57,92.58,42.37
